REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,VALUE
GLOBAL,LNDAGRPHLC03,WTRPRCPHL,24,2044,2.2
GLOBAL,LNDAGRPHLC03,WTRPRCPHL,24,2045,2.2
GLOBAL,LNDAGRPHLC03,WTRPRCPHL,24,2046,2.2
GLOBAL,LNDAGRPHLC03,WTRPRCPHL,24,2047,2.2
GLOBAL,LNDAGRPHLC03,WTRPRCPHL,24,2048,2.2
GLOBAL,LNDAGRPHLC03,WTRPRCPHL,24,2049,2.2
GLOBAL,LNDAGRPHLC03,WTRPRCPHL,24,2050,2.2
GLOBAL,LNDAGRPHLC03,WTRPRCPHL,24,2051,2.2
GLOBAL,LNDAGRPHLC03,WTRPRCPHL,24,2052,2.2
GLOBAL,LNDAGRPHLC03,WTRPRCPHL,24,2053,2.2
GLOBAL,LNDAGRPHLC03,AGRWATPHL,24,2021,0
GLOBAL,LNDAGRPHLC03,AGRWATPHL,24,2023,0
GLOBAL,LNDAGRPHLC03,AGRWATPHL,24,2025,0
GLOBAL,LNDAGRPHLC03,AGRWATPHL,24,2027,0
GLOBAL,LNDAGRPHLC03,AGRWATPHL,24,2029,0
GLOBAL,LNDAGRPHLC03,AGRWATPHL,24,2031,0
GLOBAL,LNDAGRPHLC03,AGRWATPHL,24,2033,0
GLOBAL,LNDAGRPHLC03,AGRWATPHL,24,2035,0
GLOBAL,LNDAGRPHLC03,AGRWATPHL,24,2037,0
GLOBAL,LNDAGRPHLC03,AGRWATPHL,24,2039,0
GLOBAL,LNDAGRPHLC03,AGRWATPHL,24,2041,0
GLOBAL,LNDAGRPHLC03,AGRWATPHL,24,2043,0
GLOBAL,LNDAGRPHLC03,AGRWATPHL,24,2045,0
GLOBAL,LNDAGRPHLC03,AGRWATPHL,24,2047,0
GLOBAL,LNDAGRPHLC03,AGRWATPHL,24,2049,0
GLOBAL,LNDAGRPHLC03,AGRWATPHL,24,2051,0
GLOBAL,LNDAGRPHLC03,AGRWATPHL,24,2053,0
GLOBAL,LNDAGRPHLC04,LTOMHRTOT,1,2020,1
GLOBAL,LNDAGRPHLC04,LTOMHRTOT,1,2021,1
GLOBAL,LNDAGRPHLC04,LTOMHRTOT,1,2022,1
GLOBAL,LNDAGRPHLC04,LTOMHRTOT,1,2023,1
GLOBAL,LNDAGRPHLC04,LTOMHRTOT,1,2024,1
GLOBAL,LNDAGRPHLC04,LTOMHRTOT,1,2025,1
GLOBAL,LNDAGRPHLC04,LTOMHRTOT,1,2026,1
GLOBAL,LNDAGRPHLC04,LTOMHRTOT,1,2027,1
GLOBAL,LNDAGRPHLC04,LTOMHRTOT,1,2028,1
GLOBAL,LNDAGRPHLC04,LTOMHRTOT,1,2029,1
GLOBAL,LNDAGRPHLC04,LTOMHRTOT,1,2030,1
GLOBAL,LNDAGRPHLC04,LTOMHRTOT,1,2031,1
GLOBAL,LNDAGRPHLC04,LTOMHRTOT,1,2032,1
GLOBAL,LNDAGRPHLC04,LTOMHRTOT,1,2033,1
GLOBAL,LNDAGRPHLC04,LTOMHRTOT,1,2034,1
GLOBAL,LNDAGRPHLC04,LTOMHRTOT,1,2035,1
GLOBAL,LNDAGRPHLC04,LTOMHRTOT,1,2036,1
GLOBAL,LNDAGRPHLC04,LTOMHRTOT,1,2037,1
GLOBAL,LNDAGRPHLC04,LTOMHRTOT,1,2038,1
GLOBAL,LNDAGRPHLC04,LTOMHRTOT,1,2039,1
GLOBAL,LNDAGRPHLC04,LTOMHRTOT,1,2040,1
GLOBAL,LNDAGRPHLC04,LTOMHRTOT,1,2041,1
GLOBAL,LNDAGRPHLC04,LTOMHRTOT,1,2042,1
GLOBAL,LNDAGRPHLC04,LTOMHRTOT,1,2043,1
GLOBAL,LNDAGRPHLC04,LTOMHRTOT,1,2044,1
GLOBAL,LNDAGRPHLC04,LTOMHRTOT,1,2045,1
GLOBAL,LNDAGRPHLC04,LTOMHRTOT,1,2046,1
GLOBAL,LNDAGRPHLC04,LTOMHRTOT,1,2047,1
GLOBAL,LNDAGRPHLC04,LTOMHRTOT,1,2048,1
GLOBAL,LNDAGRPHLC04,LTOMHRTOT,1,2049,1
GLOBAL,LNDAGRPHLC04,LTOMHRTOT,1,2050,1
GLOBAL,LNDAGRPHLC04,LTOMHRTOT,1,2051,1
GLOBAL,LNDAGRPHLC04,LTOMHRTOT,1,2052,1
GLOBAL,LNDAGRPHLC04,LTOMHRTOT,1,2053,1
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,1,2020,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,1,2021,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,1,2022,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,1,2023,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,1,2024,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,1,2025,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,1,2026,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,1,2027,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,1,2028,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,1,2029,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,1,2030,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,1,2031,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,1,2032,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,1,2033,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,1,2034,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,1,2035,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,1,2036,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,1,2037,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,1,2038,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,1,2039,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,1,2040,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,1,2041,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,1,2042,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,1,2043,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,1,2044,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,1,2045,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,1,2046,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,1,2047,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,1,2048,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,1,2049,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,1,2050,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,1,2051,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,1,2052,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,1,2053,2.5
GLOBAL,LNDAGRPHLC04,AGRWATPHL,1,2021,0
GLOBAL,LNDAGRPHLC04,AGRWATPHL,1,2023,0
GLOBAL,LNDAGRPHLC04,AGRWATPHL,1,2025,0
GLOBAL,LNDAGRPHLC04,AGRWATPHL,1,2027,0
GLOBAL,LNDAGRPHLC04,AGRWATPHL,1,2029,0
GLOBAL,LNDAGRPHLC04,AGRWATPHL,1,2031,0
GLOBAL,LNDAGRPHLC04,AGRWATPHL,1,2033,0
GLOBAL,LNDAGRPHLC04,AGRWATPHL,1,2035,0
GLOBAL,LNDAGRPHLC04,AGRWATPHL,1,2037,0
GLOBAL,LNDAGRPHLC04,AGRWATPHL,1,2039,0
GLOBAL,LNDAGRPHLC04,AGRWATPHL,1,2041,0
GLOBAL,LNDAGRPHLC04,AGRWATPHL,1,2043,0
GLOBAL,LNDAGRPHLC04,AGRWATPHL,1,2045,0
GLOBAL,LNDAGRPHLC04,AGRWATPHL,1,2047,0
GLOBAL,LNDAGRPHLC04,AGRWATPHL,1,2049,0
GLOBAL,LNDAGRPHLC04,AGRWATPHL,1,2051,0
GLOBAL,LNDAGRPHLC04,AGRWATPHL,1,2053,0
GLOBAL,LNDAGRPHLC04,LCONLITOT,2,2020,1
GLOBAL,LNDAGRPHLC04,LCONLITOT,2,2021,1
GLOBAL,LNDAGRPHLC04,LCONLITOT,2,2022,1
GLOBAL,LNDAGRPHLC04,LCONLITOT,2,2023,1
GLOBAL,LNDAGRPHLC04,LCONLITOT,2,2024,1
GLOBAL,LNDAGRPHLC04,LCONLITOT,2,2025,1
GLOBAL,LNDAGRPHLC04,LCONLITOT,2,2026,1
GLOBAL,LNDAGRPHLC04,LCONLITOT,2,2027,1
GLOBAL,LNDAGRPHLC04,LCONLITOT,2,2028,1
GLOBAL,LNDAGRPHLC04,LCONLITOT,2,2029,1
GLOBAL,LNDAGRPHLC04,LCONLITOT,2,2030,1
GLOBAL,LNDAGRPHLC04,LCONLITOT,2,2031,1
GLOBAL,LNDAGRPHLC04,LCONLITOT,2,2032,1
GLOBAL,LNDAGRPHLC04,LCONLITOT,2,2033,1
GLOBAL,LNDAGRPHLC04,LCONLITOT,2,2034,1
GLOBAL,LNDAGRPHLC04,LCONLITOT,2,2035,1
GLOBAL,LNDAGRPHLC04,LCONLITOT,2,2036,1
GLOBAL,LNDAGRPHLC04,LCONLITOT,2,2037,1
GLOBAL,LNDAGRPHLC04,LCONLITOT,2,2038,1
GLOBAL,LNDAGRPHLC04,LCONLITOT,2,2039,1
GLOBAL,LNDAGRPHLC04,LCONLITOT,2,2040,1
GLOBAL,LNDAGRPHLC04,LCONLITOT,2,2041,1
GLOBAL,LNDAGRPHLC04,LCONLITOT,2,2042,1
GLOBAL,LNDAGRPHLC04,LCONLITOT,2,2043,1
GLOBAL,LNDAGRPHLC04,LCONLITOT,2,2044,1
GLOBAL,LNDAGRPHLC04,LCONLITOT,2,2045,1
GLOBAL,LNDAGRPHLC04,LCONLITOT,2,2046,1
GLOBAL,LNDAGRPHLC04,LCONLITOT,2,2047,1
GLOBAL,LNDAGRPHLC04,LCONLITOT,2,2048,1
GLOBAL,LNDAGRPHLC04,LCONLITOT,2,2049,1
GLOBAL,LNDAGRPHLC04,LCONLITOT,2,2050,1
GLOBAL,LNDAGRPHLC04,LCONLITOT,2,2051,1
GLOBAL,LNDAGRPHLC04,LCONLITOT,2,2052,1
GLOBAL,LNDAGRPHLC04,LCONLITOT,2,2053,1
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,2,2020,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,2,2021,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,2,2022,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,2,2023,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,2,2024,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,2,2025,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,2,2026,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,2,2027,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,2,2028,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,2,2029,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,2,2030,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,2,2031,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,2,2032,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,2,2033,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,2,2034,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,2,2035,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,2,2036,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,2,2037,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,2,2038,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,2,2039,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,2,2040,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,2,2041,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,2,2042,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,2,2043,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,2,2044,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,2,2045,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,2,2046,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,2,2047,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,2,2048,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,2,2049,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,2,2050,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,2,2051,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,2,2052,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,2,2053,2.5
GLOBAL,LNDAGRPHLC04,AGRWATPHL,2,2020,0.0006
GLOBAL,LNDAGRPHLC04,AGRWATPHL,2,2021,0.0006
GLOBAL,LNDAGRPHLC04,AGRWATPHL,2,2022,0.0006
GLOBAL,LNDAGRPHLC04,AGRWATPHL,2,2023,0.0006
GLOBAL,LNDAGRPHLC04,AGRWATPHL,2,2024,0.0006
GLOBAL,LNDAGRPHLC04,AGRWATPHL,2,2025,0.0006
GLOBAL,LNDAGRPHLC04,AGRWATPHL,2,2026,0.0006
GLOBAL,LNDAGRPHLC04,AGRWATPHL,2,2027,0.0006
GLOBAL,LNDAGRPHLC04,AGRWATPHL,2,2028,0.0006
GLOBAL,LNDAGRPHLC04,AGRWATPHL,2,2029,0.0006
GLOBAL,LNDAGRPHLC04,AGRWATPHL,2,2030,0.0006
GLOBAL,LNDAGRPHLC04,AGRWATPHL,2,2031,0.0006
GLOBAL,LNDAGRPHLC04,AGRWATPHL,2,2032,0.0006
GLOBAL,LNDAGRPHLC04,AGRWATPHL,2,2033,0.0006
GLOBAL,LNDAGRPHLC04,AGRWATPHL,2,2034,0.0006
GLOBAL,LNDAGRPHLC04,AGRWATPHL,2,2035,0.0006
GLOBAL,LNDAGRPHLC04,AGRWATPHL,2,2036,0.0006
GLOBAL,LNDAGRPHLC04,AGRWATPHL,2,2037,0.0006
GLOBAL,LNDAGRPHLC04,AGRWATPHL,2,2038,0.0006
GLOBAL,LNDAGRPHLC04,AGRWATPHL,2,2039,0.0006
GLOBAL,LNDAGRPHLC04,AGRWATPHL,2,2040,0.0006
GLOBAL,LNDAGRPHLC04,AGRWATPHL,2,2041,0.0006
GLOBAL,LNDAGRPHLC04,AGRWATPHL,2,2042,0.0006
GLOBAL,LNDAGRPHLC04,AGRWATPHL,2,2043,0.0006
GLOBAL,LNDAGRPHLC04,AGRWATPHL,2,2044,0.0006
GLOBAL,LNDAGRPHLC04,AGRWATPHL,2,2045,0.0006
GLOBAL,LNDAGRPHLC04,AGRWATPHL,2,2046,0.0006
GLOBAL,LNDAGRPHLC04,AGRWATPHL,2,2047,0.0006
GLOBAL,LNDAGRPHLC04,AGRWATPHL,2,2048,0.0006
GLOBAL,LNDAGRPHLC04,AGRWATPHL,2,2049,0.0006
GLOBAL,LNDAGRPHLC04,AGRWATPHL,2,2050,0.0006
GLOBAL,LNDAGRPHLC04,AGRWATPHL,2,2051,0.0006
GLOBAL,LNDAGRPHLC04,AGRWATPHL,2,2052,0.0006
GLOBAL,LNDAGRPHLC04,AGRWATPHL,2,2053,0.0006
GLOBAL,LNDAGRPHLC04,LSGCHRTOT,3,2020,1
GLOBAL,LNDAGRPHLC04,LSGCHRTOT,3,2021,1
GLOBAL,LNDAGRPHLC04,LSGCHRTOT,3,2022,1
GLOBAL,LNDAGRPHLC04,LSGCHRTOT,3,2023,1
GLOBAL,LNDAGRPHLC04,LSGCHRTOT,3,2024,1
GLOBAL,LNDAGRPHLC04,LSGCHRTOT,3,2025,1
GLOBAL,LNDAGRPHLC04,LSGCHRTOT,3,2026,1
GLOBAL,LNDAGRPHLC04,LSGCHRTOT,3,2027,1
GLOBAL,LNDAGRPHLC04,LSGCHRTOT,3,2028,1
GLOBAL,LNDAGRPHLC04,LSGCHRTOT,3,2029,1
GLOBAL,LNDAGRPHLC04,LSGCHRTOT,3,2030,1
GLOBAL,LNDAGRPHLC04,LSGCHRTOT,3,2031,1
GLOBAL,LNDAGRPHLC04,LSGCHRTOT,3,2032,1
GLOBAL,LNDAGRPHLC04,LSGCHRTOT,3,2033,1
GLOBAL,LNDAGRPHLC04,LSGCHRTOT,3,2034,1
GLOBAL,LNDAGRPHLC04,LSGCHRTOT,3,2035,1
GLOBAL,LNDAGRPHLC04,LSGCHRTOT,3,2036,1
GLOBAL,LNDAGRPHLC04,LSGCHRTOT,3,2037,1
GLOBAL,LNDAGRPHLC04,LSGCHRTOT,3,2038,1
GLOBAL,LNDAGRPHLC04,LSGCHRTOT,3,2039,1
GLOBAL,LNDAGRPHLC04,LSGCHRTOT,3,2040,1
GLOBAL,LNDAGRPHLC04,LSGCHRTOT,3,2041,1
GLOBAL,LNDAGRPHLC04,LSGCHRTOT,3,2042,1
GLOBAL,LNDAGRPHLC04,LSGCHRTOT,3,2043,1
GLOBAL,LNDAGRPHLC04,LSGCHRTOT,3,2044,1
GLOBAL,LNDAGRPHLC04,LSGCHRTOT,3,2045,1
GLOBAL,LNDAGRPHLC04,LSGCHRTOT,3,2046,1
GLOBAL,LNDAGRPHLC04,LSGCHRTOT,3,2047,1
GLOBAL,LNDAGRPHLC04,LSGCHRTOT,3,2048,1
GLOBAL,LNDAGRPHLC04,LSGCHRTOT,3,2049,1
GLOBAL,LNDAGRPHLC04,LSGCHRTOT,3,2050,1
GLOBAL,LNDAGRPHLC04,LSGCHRTOT,3,2051,1
GLOBAL,LNDAGRPHLC04,LSGCHRTOT,3,2052,1
GLOBAL,LNDAGRPHLC04,LSGCHRTOT,3,2053,1
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,3,2020,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,3,2021,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,3,2022,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,3,2023,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,3,2024,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,3,2025,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,3,2026,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,3,2027,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,3,2028,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,3,2029,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,3,2030,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,3,2031,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,3,2032,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,3,2033,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,3,2034,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,3,2035,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,3,2036,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,3,2037,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,3,2038,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,3,2039,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,3,2040,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,3,2041,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,3,2042,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,3,2043,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,3,2044,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,3,2045,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,3,2046,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,3,2047,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,3,2048,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,3,2049,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,3,2050,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,3,2051,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,3,2052,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,3,2053,2.5
GLOBAL,LNDAGRPHLC04,AGRWATPHL,3,2021,0
GLOBAL,LNDAGRPHLC04,AGRWATPHL,3,2023,0
GLOBAL,LNDAGRPHLC04,AGRWATPHL,3,2025,0
GLOBAL,LNDAGRPHLC04,AGRWATPHL,3,2027,0
GLOBAL,LNDAGRPHLC04,AGRWATPHL,3,2029,0
GLOBAL,LNDAGRPHLC04,AGRWATPHL,3,2031,0
GLOBAL,LNDAGRPHLC04,AGRWATPHL,3,2033,0
GLOBAL,LNDAGRPHLC04,AGRWATPHL,3,2035,0
GLOBAL,LNDAGRPHLC04,AGRWATPHL,3,2037,0
GLOBAL,LNDAGRPHLC04,AGRWATPHL,3,2039,0
GLOBAL,LNDAGRPHLC04,AGRWATPHL,3,2041,0
GLOBAL,LNDAGRPHLC04,AGRWATPHL,3,2043,0
GLOBAL,LNDAGRPHLC04,AGRWATPHL,3,2045,0
GLOBAL,LNDAGRPHLC04,AGRWATPHL,3,2047,0
GLOBAL,LNDAGRPHLC04,AGRWATPHL,3,2049,0
GLOBAL,LNDAGRPHLC04,AGRWATPHL,3,2051,0
GLOBAL,LNDAGRPHLC04,AGRWATPHL,3,2053,0
GLOBAL,LNDAGRPHLC04,LMZEHRTOT,4,2020,1
GLOBAL,LNDAGRPHLC04,LMZEHRTOT,4,2021,1
GLOBAL,LNDAGRPHLC04,LMZEHRTOT,4,2022,1
GLOBAL,LNDAGRPHLC04,LMZEHRTOT,4,2023,1
GLOBAL,LNDAGRPHLC04,LMZEHRTOT,4,2024,1
GLOBAL,LNDAGRPHLC04,LMZEHRTOT,4,2025,1
GLOBAL,LNDAGRPHLC04,LMZEHRTOT,4,2026,1
GLOBAL,LNDAGRPHLC04,LMZEHRTOT,4,2027,1
GLOBAL,LNDAGRPHLC04,LMZEHRTOT,4,2028,1
GLOBAL,LNDAGRPHLC04,LMZEHRTOT,4,2029,1
GLOBAL,LNDAGRPHLC04,LMZEHRTOT,4,2030,1
GLOBAL,LNDAGRPHLC04,LMZEHRTOT,4,2031,1
GLOBAL,LNDAGRPHLC04,LMZEHRTOT,4,2032,1
GLOBAL,LNDAGRPHLC04,LMZEHRTOT,4,2033,1
GLOBAL,LNDAGRPHLC04,LMZEHRTOT,4,2034,1
GLOBAL,LNDAGRPHLC04,LMZEHRTOT,4,2035,1
GLOBAL,LNDAGRPHLC04,LMZEHRTOT,4,2036,1
GLOBAL,LNDAGRPHLC04,LMZEHRTOT,4,2037,1
GLOBAL,LNDAGRPHLC04,LMZEHRTOT,4,2038,1
GLOBAL,LNDAGRPHLC04,LMZEHRTOT,4,2039,1
GLOBAL,LNDAGRPHLC04,LMZEHRTOT,4,2040,1
GLOBAL,LNDAGRPHLC04,LMZEHRTOT,4,2041,1
GLOBAL,LNDAGRPHLC04,LMZEHRTOT,4,2042,1
GLOBAL,LNDAGRPHLC04,LMZEHRTOT,4,2043,1
GLOBAL,LNDAGRPHLC04,LMZEHRTOT,4,2044,1
GLOBAL,LNDAGRPHLC04,LMZEHRTOT,4,2045,1
GLOBAL,LNDAGRPHLC04,LMZEHRTOT,4,2046,1
GLOBAL,LNDAGRPHLC04,LMZEHRTOT,4,2047,1
GLOBAL,LNDAGRPHLC04,LMZEHRTOT,4,2048,1
GLOBAL,LNDAGRPHLC04,LMZEHRTOT,4,2049,1
GLOBAL,LNDAGRPHLC04,LMZEHRTOT,4,2050,1
GLOBAL,LNDAGRPHLC04,LMZEHRTOT,4,2051,1
GLOBAL,LNDAGRPHLC04,LMZEHRTOT,4,2052,1
GLOBAL,LNDAGRPHLC04,LMZEHRTOT,4,2053,1
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,4,2020,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,4,2021,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,4,2022,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,4,2023,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,4,2024,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,4,2025,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,4,2026,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,4,2027,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,4,2028,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,4,2029,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,4,2030,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,4,2031,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,4,2032,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,4,2033,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,4,2034,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,4,2035,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,4,2036,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,4,2037,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,4,2038,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,4,2039,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,4,2040,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,4,2041,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,4,2042,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,4,2043,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,4,2044,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,4,2045,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,4,2046,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,4,2047,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,4,2048,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,4,2049,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,4,2050,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,4,2051,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,4,2052,2.5
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,4,2053,2.5
GLOBAL,LNDAGRPHLC04,AGRWATPHL,4,2021,0
GLOBAL,LNDAGRPHLC04,AGRWATPHL,4,2023,0
GLOBAL,LNDAGRPHLC04,AGRWATPHL,4,2025,0
GLOBAL,LNDAGRPHLC04,AGRWATPHL,4,2027,0
GLOBAL,LNDAGRPHLC04,AGRWATPHL,4,2029,0
GLOBAL,LNDAGRPHLC04,AGRWATPHL,4,2031,0
GLOBAL,LNDAGRPHLC04,AGRWATPHL,4,2033,0
GLOBAL,LNDAGRPHLC04,AGRWATPHL,4,2035,0
GLOBAL,LNDAGRPHLC04,AGRWATPHL,4,2037,0
GLOBAL,LNDAGRPHLC04,AGRWATPHL,4,2039,0
GLOBAL,LNDAGRPHLC04,AGRWATPHL,4,2041,0
GLOBAL,LNDAGRPHLC04,AGRWATPHL,4,2043,0
GLOBAL,LNDAGRPHLC04,AGRWATPHL,4,2045,0
GLOBAL,LNDAGRPHLC04,AGRWATPHL,4,2047,0
